band_gap,density,volume,nsites,crystal_Cubic,crystal_Hexagonal,crystal_Monoclinic,crystal_Orthorhombic,crystal_Tetragonal,crystal_Triclinic,crystal_Trigonal,formation_energy_pbe,formation_energy_r2scan,material_id,formula
0.0,6.6492477181885725,259.17312062628446,19,False,False,False,True,False,False,False,-0.4448765199164427,-0.5447477608450194,mp-1229201,Ag6HgNO11
1.5871,5.759769569276189,300.85017134687985,19,False,False,False,False,False,False,True,-1.3143196653769562,-1.407996824349446,mp-553919,Ag6Mo2ClO7F3
0.5861000000000001,6.288392755380496,242.44988095539424,10,False,False,False,True,False,False,False,0.007156879665509125,-0.29628509868182423,mp-1229171,Ag6S2IBr
1.441999999999999,5.317828429409702,323.5878658384085,14,False,False,False,False,False,False,True,0.17911873792125108,-0.14859396410226158,mp-1229145,Ag6SbAsS6
0.0,9.601897020221978,153.5140386429762,8,False,False,False,True,False,False,False,0.32445510778588704,0.015364458623155067,mp-1229118,Ag6SnSb
0.0,6.2090825500178575,286.964384402495,11,False,False,False,False,False,True,False,-0.14077920015749448,-0.11144849129548828,mp-1247930,Ag7(SI)2
0.0,5.820263733390066,306.13484771287693,11,False,False,False,False,False,True,False,0.17232004437611373,-0.12002704287690234,mp-675987,Ag7(SI)2
0.0,6.113913263480376,256.6830836624116,19,False,False,False,False,False,False,True,-0.4024736067423941,-0.49708147082001924,mp-34787,Ag7NO11
0.0,6.506194794075854,241.20675131700725,19,False,False,False,True,False,False,False,-0.11135732671057331,-0.5462389507295491,mp-37695,Ag7NO11
0.0,6.859210232795932,209.42643792072826,14,True,False,False,False,False,False,False,0.2018943457240522,-0.15053910770145798,mp-696470,Ag7NO6
0.0,5.9228009536104285,251.5085742633522,16,True,False,False,False,False,False,False,0.6169962247592307,0.3682441135813123,mp-690667,Ag7NO8
0.09469999999999901,0.11388908330423901,18368.447531106434,14,False,False,False,False,False,True,False,2.652893968302991,2.4243671211586357,mp-1247841,Ag7PSe6
0.0,6.5085452923163345,434.0271168846716,15,False,False,False,False,False,True,False,0.13485500754999727,-0.0551771614781142,mp-676555,Ag8GeTe6
0.10110000000000001,6.848997970441339,412.45232668032594,15,False,False,False,False,False,True,False,0.2465159112423652,-0.007902388670254522,mp-676799,Ag8GeTe6
0.052999999999999006,6.849807337833671,412.4035916652164,15,False,False,False,False,False,True,False,0.38422842257519374,-0.035720704917056666,mp-685969,Ag8GeTe6
0.0,7.81870529998439,190.08262996228714,9,True,False,False,False,False,False,False,0.3813461938482754,0.24320523025758944,mp-28963,Ag8S
0.0,6.496548997931401,410.6756223143563,17,False,False,True,False,False,False,False,0.16922050585709064,-0.1607562846558046,mp-676430,Ag9(SI)4
0.0,6.498901538499684,350.30354029860575,20,False,False,True,False,False,False,False,-0.6323309517558641,-0.8812598046247432,mp-561034,Ag9Ge2IO8
0.0,6.538585875270558,437.0462629278555,16,False,False,False,False,False,True,False,-0.1404919202560167,-0.2691400994791983,mp-676260,Ag9Te4Br3
0.0,7.941189801728027,76.44436449811381,4,False,False,False,True,False,False,False,0.5078974501734813,0.25191775109447656,mp-1183178,AgAs
1.0937000000000001,4.233172720720414,394.1556431670705,12,False,False,False,True,False,False,False,-0.5900732690573502,-0.7418835793110125,mp-2646989,AgAsBr4
1.6805999999999992,3.433120375475912,143.5472964175908,8,True,False,False,False,False,False,False,-1.98473942569791,-2.1676234254803446,mp-37153,AgAsF6
2.3783,5.066045767798683,140.80601625330362,8,False,False,True,False,False,False,False,-1.0376009174299932,-1.191108038914015,mp-997022,AgAsO2
0.2921,6.425733028349928,119.28055162319482,10,False,False,False,False,False,False,True,-0.6750024888958754,-1.2944466836791642,mp-1178563,AgAsO3
0.7378,5.030528133497361,304.7254522248717,20,False,False,True,False,False,False,False,-0.9271538615375737,-1.250701086030524,mp-775767,AgAsO3
0.0,10.185426461398478,62.755445068596806,4,True,False,False,False,False,False,False,0.6884461402594472,0.47753563521641457,mp-631567,AgAsRu2
0.0,4.876732488134934,292.6342914355552,12,False,False,False,True,False,False,False,0.21951840421430227,-0.14427531167863858,mp-984714,AgAsS
0.0,5.459497523124781,318.45111513190255,12,False,False,False,True,False,False,False,0.0642078887095705,-0.18225041182394525,mp-985442,AgAsSe
0.0,6.446551481834722,87.76195069064333,4,False,False,False,False,False,False,True,-0.03439706839352449,-0.30901726047463596,mp-4483,AgAsSe2
0.0,14.444606395462564,35.04353313091967,2,False,True,False,False,False,False,False,0.34527463250651075,-0.03627522344929662,mp-1183227,AgAu
0.0,14.53896486670291,34.81609918060682,2,False,False,False,False,False,False,True,0.35140015900709576,-0.07933653849241042,mp-1229092,AgAu
0.0,16.57513603963357,70.00433693487003,4,False,False,False,False,True,False,False,0.15728908410841885,-0.1177538427664575,mp-1183224,AgAu3
0.0,16.57198585092049,70.0176441434365,4,True,False,False,False,False,False,False,0.148742532653295,-0.056783010498260345,mp-863750,AgAu3
0.0,16.504009317016813,140.6120641077718,8,False,True,False,False,False,False,False,0.20503773417725038,-0.1110721605125963,mp-985287,AgAu3
0.8406,4.7987161874327935,309.1136795451723,12,False,False,True,False,False,False,False,-0.4997245247103388,-0.45649537138256513,mp-570340,AgAuCl4
1.0268,7.222443125335128,175.11537153700115,12,False,False,False,False,True,False,False,-1.181782381829782,-1.2955531736649835,mp-16060,AgAuF4
0.0,8.947457572129613,125.02440961755349,8,False,False,False,False,True,False,False,0.06973608095001263,-0.3756767791897418,mp-996977,AgAuO2
0.0,9.489890017240551,117.87814173834778,8,False,False,False,True,False,False,False,0.0907038041085255,-0.4287004712514254,mp-996980,AgAuO2
0.6522999999999991,9.66719256736608,115.7161805496547,8,False,False,True,False,False,False,False,-0.2069001651001228,-0.4663721454285216,mp-996983,AgAuO2
0.0,7.963340122990181,294.29506712515894,20,False,False,False,True,False,False,False,0.388948073625032,0.04037572949630706,mp-752678,AgAuO3
0.24230000000000002,8.569172736555055,273.488677155319,20,True,False,False,False,False,False,False,-0.010156319151801645,-0.3822333216573041,mp-776165,AgAuO3
0.2197,5.935769207810506,206.4367368991897,8,False,False,False,True,False,False,False,0.8046853773620317,0.05915763745384879,mp-37920,AgAuS2
4.2798,1.90557316828904,194.10594701560453,10,True,False,False,False,False,False,False,0.6220611244235196,0.1601192007198944,mp-10413,AgB(CN)4
0.0,6.668703845978472,32.243677453380414,3,False,True,False,False,False,False,False,0.8046342262778842,0.5317424674400092,mp-12062,AgB2
0.0,4.053972218692769,175.0428382019538,14,False,False,False,False,True,False,False,-2.1198012407329205,-2.2382995696396537,mp-5160,AgBF5
0.0,5.035218550839825,109.9353807286683,10,False,False,False,False,False,False,True,-1.4420966192053017,-1.479154908083272,mp-780275,AgBO3
0.0,6.548744367105115,42.26372548752631,5,True,False,False,False,False,False,False,-0.21609444378658257,-0.5379522792819154,mp-985292,AgBO3
1.183799999999999,4.147865928609672,457.3324642244417,20,False,False,False,False,False,True,False,-0.15227782257538353,-0.3884718338695869,mp-556434,AgBi(PS3)2
1.2778,4.996191648875751,566.7127483749094,20,False,False,False,False,False,False,True,-0.3792191209411392,-0.49468245335987193,mp-569126,AgBi(PSe3)2
0.3971,5.66084614732116,221.12077468188747,15,False,False,False,False,False,True,False,-1.581895082969713,-1.7885904183412058,mp-28965,AgBi2F12
0.7834000000000001,6.488452106603947,336.52594669837146,14,False,False,True,False,False,False,False,-0.5695742425659682,-0.7045408707955094,mp-558368,AgBi2S3Cl
0.549999999999999,7.1483558222552475,370.82070770714455,14,False,False,True,False,False,False,False,0.05721407435313863,-0.5297632826479638,mp-569939,AgBi2Se3Cl
0.5262,6.622904931039951,448.86817991033735,18,False,False,True,False,False,False,False,0.06004368586880654,-0.2998519774062584,mp-23474,AgBi3S5
1.0457,5.41146151853963,505.9848598947998,12,False,False,False,True,False,False,False,-0.3264652023086037,-0.5797774844535039,mp-35909,AgBiI4
0.7818,7.638430183940319,151.67376595252594,8,False,True,False,False,False,False,False,-0.5829611533331621,-1.0868892245548916,mp-996965,AgBiO2
1.6897,7.696995053708715,150.51971111835897,8,False,False,True,False,False,False,False,-0.8022120817695233,-1.1116562220781538,mp-996968,AgBiO2
1.4247,8.144979169187188,142.24093737974394,8,False,False,True,False,False,False,False,-0.9767759943659046,-1.1539496332636996,mp-996969,AgBiO2
1.2491,7.582117351272498,152.80025595610647,8,False,False,True,False,False,False,False,-0.5954538113262173,-1.152479976717333,mp-996970,AgBiO2
0.956399999999999,7.6398649023424134,75.82264128835956,4,False,False,False,False,False,False,True,-0.7241765113639671,-1.1026886023611,mp-996982,AgBiO2
0.0,7.836022365054108,154.63007543874295,10,False,False,False,False,False,False,True,-0.8585979344823015,-0.9952784351290506,mp-23548,AgBiO3
0.0,8.1176254841836,149.26590686018258,10,False,False,False,True,False,False,False,-0.7535201340458751,-1.0622221495977826,mp-775774,AgBiO3
0.068299999999999,7.057910390573253,145.92686384687448,6,False,False,False,True,False,False,False,-0.38274864703548966,-0.5413806165104291,mp-1229121,AgBiPbS3
0.0,12.085305327232541,72.78000758910709,4,True,False,False,False,False,False,False,-0.09562781464465142,-0.19286562646474348,mp-1183166,AgBiPd2
0.41199999999999903,2.919965406880224,281.6490478722815,14,False,True,False,False,False,False,False,-0.6385295751916809,-1.1346904340577488,mp-1096818,Al2ZnS4
0.0,2.683866749848503,306.42559907798574,14,False,False,False,False,False,False,True,-0.4582544105366223,-1.070478456930527,mp-1096822,Al2ZnS4
1.753899999999999,2.730521370132595,150.5949533418004,7,False,False,True,False,False,False,False,-1.040248799108584,-1.1428718290383624,mp-1228438,Al2ZnS4
1.5436,2.717156408200313,151.33568943359572,7,False,False,True,False,False,False,False,-0.6616657418178413,-0.9894804976012213,mp-1247884,Al2ZnS4
2.4934,3.281121926450817,250.64764281935976,14,True,False,False,False,False,False,False,-0.988099853403987,-1.1738068742997,mp-4842,Al2ZnS4
1.378899999999999,4.90197375978992,294.85537534893155,14,True,False,False,False,False,False,False,-0.8428385203325612,-1.1098341598408537,mp-1104860,Al2ZnSe4
0.8803999999999991,4.101047580833755,176.22001261926613,7,False,False,True,False,False,False,False,-0.8413140656894013,-1.0378738883710419,mp-1228454,Al2ZnSe4
2.1529,4.2751604049269805,169.04316750638472,7,False,False,False,False,True,False,False,-0.9303725653626853,-1.147193069578864,mp-7907,Al2ZnSe4
1.625099999999999,4.827294159882309,216.63505529356985,7,False,False,False,False,True,False,False,-0.39765973961779905,-0.6724572521929109,mp-7908,Al2ZnTe4
0.0,7.982020068828194,210.88361067813202,18,False,False,False,False,True,False,False,-0.47152221912832276,-0.6610134412212034,mp-541849,Al3(BRu2)2
0.0,3.172396419727625,155.51717339939992,15,False,False,False,False,False,True,False,-2.4721490121330243,-2.8155266216621753,mp-1193561,Al3(SiO5)2
0.0,4.6112324372586855,67.99289803249208,4,True,False,False,False,False,False,False,0.3395642937076284,0.0868739095512647,mp-1183130,Al3Ag
0.0,3.685398622209837,70.22902188632486,4,True,False,False,False,False,False,False,0.31428492984503953,0.011512229817473504,mp-1183129,Al3As
0.0,6.933301201630009,66.56026703368926,4,False,False,False,False,True,False,False,-0.004145396806242679,-0.20992439305339272,mp-1183189,Al3Au
0.453,2.8631953255002713,120.36064717516008,10,False,True,False,False,False,False,False,0.011202682914752071,-0.21978959729037817,mp-1228446,Al3BC
1.7548,2.625633715050303,161.6344984459591,14,False,True,False,False,False,False,False,0.17918388018338935,-0.20297343815989455,mp-1214836,Al3BC3
3.3606,3.267975538097841,75.09189463984231,8,True,False,False,False,False,False,False,-0.986017899043841,-1.4067358594518033,mp-1019380,Al3BN4
9.999999999976698e-05,4.618512200731865,188.81658714343223,20,False,False,False,False,False,False,True,-2.782994565553116,-3.02132594677665,mp-1214839,Al3Bi(BO3)4
0.0,4.328260596477741,74.18096637796828,4,True,False,False,False,False,False,False,0.4517250833143839,0.12329047174773004,mp-1183140,Al3Cd
0.0,4.747903691308382,258.8690227912447,20,True,False,False,False,False,False,False,0.04971897900576831,-0.34643686550267244,mp-1214851,Al3Co3Si4
0.0,3.80386617646166,58.03391651727654,4,False,False,False,False,True,False,False,-0.1070434321682038,-0.12062478750783315,mp-867780,Al3Cr
3.3694,4.3213899603325,175.9429387628686,20,False,False,True,False,False,False,False,-2.764576449143009,-3.159975318862561,mp-762236,Al3CrO6
0.0,3.9705585803335133,60.42784848494482,4,True,False,False,False,False,False,False,0.13735953365812398,-0.07558970071347908,mp-1183161,Al3Cu
0.0,4.136764462174224,57.99999359085728,4,False,False,False,False,True,False,False,0.28257131028897486,-0.06840146797232659,mp-985825,Al3Cu
0.0,4.771500013789294,72.39923018355245,5,False,False,False,False,False,False,True,-0.00980372348137655,-0.2514071009908616,mp-10886,Al3Cu2
0.0,4.151306674196288,109.43277322920537,8,False,True,False,False,False,False,False,-0.12479407259967684,-0.16571738075548928,mp-984873,Al3Fe
0.0,3.674594820429559,174.39671937143603,12,False,False,False,False,True,False,False,-0.15296644651580743,-0.2031223641355813,mp-1228467,Al3FeSi2
0.0,3.901036253267618,64.13410331621851,4,True,False,False,False,False,False,False,0.3506569194992073,0.05692073913855103,mp-983594,Al3Ga
0.0,7.9945790712414695,182.16991993277372,16,False,False,True,False,False,False,False,-0.12959599724177678,-0.4838485732957255,mp-1228603,Al3Ga3Ni10
3.349899999999999,4.025259820813651,85.26757714104187,8,True,False,False,False,False,False,False,-1.2455954856406612,-1.4089147615238247,mp-1019378,Al3GaN4
3.4096,4.028504836510983,85.19889294243089,8,False,False,True,False,False,False,False,-1.0295273993083938,-1.4999660887273898,mp-1228436,Al3GaN4
0.0,3.715648585671171,68.63761431803542,4,False,False,False,False,True,False,False,0.14825867440965604,0.07773923137998456,mp-1183195,Al3Ge
0.0,8.026152996809866,119.84465344944957,8,False,False,False,False,False,False,True,-0.49339216292209553,-0.7698749317483641,mp-1228473,Al3GePd4
0.0,9.416493884959571,275.76514225364116,18,False,False,False,False,False,True,False,0.010224042980079479,-0.1375923480831924,mp-1228562,Al3GeW2
0.0,2.317987695297724,58.70843093329598,4,True,False,False,False,False,False,False,0.5907568078921752,0.39030175071018697,mp-1183138,Al3H
0.0,7.421679604610374,122.23527791463933,8,False,True,False,False,False,False,False,-0.459418381802538,-0.7531220074759192,mp-2294,Al3Ir
0.0,4.9139439906479065,239.09414952668516,16,False,False,True,False,False,False,False,-0.19255706854259189,-0.37377153977573196,mp-571247,Al3Mo
4.0847,3.640821705557034,130.39542978726368,14,False,False,False,False,False,False,True,-2.6093258337773317,-2.846528589012961,mp-1228939,Al3NO3
0.0,4.058169020834075,228.55073726894787,16,False,False,False,True,False,False,False,0.032168218257166065,-0.4476576800835384,mp-622209,Al3Ni
0.0,4.883766094782531,67.43506090961826,5,False,False,False,False,False,False,True,-0.43075040842847134,-0.6504149663908804,mp-1057,Al3Ni2
0.0,8.3718783203596,78.0328669791897,6,False,False,False,False,True,False,False,-0.3145519148568938,-0.7215992465789884,mp-1228921,Al3Ni2Pt
0.0,6.879616056635388,90.37206581100932,8,False,False,False,True,False,False,False,-0.4327065731986408,-0.558541356170945,mp-16514,Al3Ni5
0.0,7.16528642012203,143.9607610522702,13,False,False,False,False,True,False,False,0.03025991226421436,-0.3668066525099961,mp-1229029,Al3Ni9C
0.0,8.733062338724576,245.4602651246758,16,False,False,False,True,False,False,False,0.349293811223682,-0.16021498974627923,mp-1229051,Al3NiMo12
0.0,11.214743816122077,68.3190273989156,5,False,False,False,False,True,False,False,-0.6665994890190954,-0.5744145202809035,mp-16521,Al3Os2
0.0,2.858714855777335,130.01985016575824,8,False,True,False,False,False,False,False,0.2469184621853805,0.004954512148627667,mp-1183180,Al3P
0.0,5.060168793949575,61.48535294048137,4,True,False,False,False,False,False,False,0.03484566501458096,-0.31694293211382313,mp-1183127,Al3Pd
0.0,6.138300384182941,79.47490366535837,5,False,False,False,False,False,False,True,-0.5427977239064479,-0.8224285581604311,mp-10901,Al3Pd2
0.0,8.899686207946214,228.7686352796945,16,False,False,False,True,False,False,False,-0.5018613433692997,-0.8447685263777891,mp-16523,Al3Pd5
0.0,7.452115543021319,61.50686974582122,4,False,False,False,False,True,False,False,-0.2954724644136161,-0.4689572786968862,mp-1183175,Al3Pt
0.0,9.835325255848748,79.5399117928314,5,False,False,False,False,False,False,True,-0.7896363938790639,-1.143775072916913,mp-10905,Al3Pt2
0.0,9.515471537568265,164.42714377640561,10,False,False,False,False,False,False,True,-0.47011218430880997,-0.7680438290728244,mp-569916,Al3Pt2
0.0,15.078719485042974,232.66361773621125,16,False,False,False,True,False,False,False,-0.504129296376031,-0.9879530665012732,mp-1501,Al3Pt5
0.0,5.238199629829475,230.79867251101987,16,False,True,False,False,False,False,False,-0.09578282583815309,-0.4574585579670679,mp-1188814,Al3Ru
0.0,5.985448525409189,78.53597966699004,5,False,False,False,False,False,False,True,-0.18222465468871774,-0.48081695672489383,mp-1069983,Al3Ru2
0.0,6.946998862871915,67.66563129895513,5,False,False,False,False,True,False,False,-0.5370726189183702,-0.8009942368148039,mp-1070580,Al3Ru2
0.0,8.539666738416763,245.06743031345383,16,False,False,False,True,False,False,False,-0.04199685579837907,-0.28552232557211105,mp-1229023,Al3SiMo12
0.0,7.799141661190932,113.84676354968607,8,False,False,False,False,False,False,True,-0.5887893550479422,-0.8177739559269097,mp-1228909,Al3SiPd4
0.0,4.254768973516464,77.92063245420078,4,True,False,False,False,False,False,False,0.5175216876067434,0.12228938046771634,mp-1183131,Al3Sn
0.0,4.238888157816572,78.21255881723594,4,False,False,False,False,True,False,False,0.4000797891269596,0.15135703989731109,mp-1183200,Al3Sn
0.0,5.147889414826838,57.72162168787045,4,False,False,False,False,True,False,False,-0.011501763965538127,-0.34544439466249477,mp-867347,Al3Tc
0.0,5.464644799301861,84.15503124360058,5,False,False,False,False,False,False,True,0.40418205046348576,-0.21711388146480537,mp-1070275,Al3Tc2
0.0,5.7392965582378785,82.55334885899755,4,True,False,False,False,False,False,False,0.7153723221814178,0.28190201089966554,mp-983584,Al3Tl
0.0,3.676779817281534,59.56354704697898,4,True,False,False,False,False,False,False,0.045794100174825804,-0.22118233337344914,mp-1008554,Al3V
0.0,3.798254844479554,57.65859759155777,4,False,False,False,False,True,False,False,0.13628825332459268,-0.38932794427542206,mp-2554,Al3V
0.0,9.283813473911716,121.71820903364001,10,False,False,False,True,False,False,False,0.5677776978362463,0.3386368001296562,mp-1228977,Al3W3C4
0.0,6.164744876978809,84.2633645682995,8,False,False,False,True,False,False,False,0.534773061832698,0.5931397342587933,mp-1228936,Al3WC4
0.0,3.887623150455881,62.51271976955088,4,True,False,False,False,False,False,False,0.18508554461238838,0.036850540173502144,mp-983585,Al3Zn
0.0,6.12262448984725,152.50949017193196,12,False,False,False,False,True,False,False,-0.0163927881538794,-0.029016076482574513,mp-1228973,Al3ZnCr8
0.0,7.772228017897602,181.74686809756466,16,False,False,False,False,True,False,False,-0.10578023010619533,-0.33227152484649325,mp-1229039,Al3ZnNi12
3.2355,2.97578325824867,152.64163772932,15,False,False,True,False,False,False,False,-2.6800896753437904,-3.0209323471186242,mp-1247834,Al4B2O9
1.3154,2.991752250158876,79.90244024318747,7,False,False,False,False,False,False,True,0.31320922398414935,-0.18718093311325484,mp-1591,Al4C3
0.0,2.998670890049211,79.71808649758769,7,False,False,False,False,False,True,False,0.5177855546360534,0.17481631246411306,mp-632442,Al4C3
0.0,2.967404241171015,80.55805207598092,7,False,False,False,False,False,True,False,0.6142005963929564,0.3960213826869593,mp-743752,Al4C3
0.13470000000000001,2.414420905154885,244.78207424397544,18,False,False,False,True,False,False,False,-0.39620887615581074,-0.8426107031990537,mp-10990,Al4CN3O
0.0,2.830724059405846,79.74195162133007,6,False,False,True,False,False,False,False,-0.7365201096845149,-0.6503079556565974,mp-1173027,Al4CO
0.0,2.3502309459811572,96.04479993103023,6,False,False,True,False,False,False,False,0.6546659620496178,0.3425784431543765,mp-1247836,Al4CO
0.0,2.9132821590253872,77.48218287033042,6,False,False,True,False,False,False,False,-0.17422257258362106,-0.5732611490910953,mp-1265399,Al4CO
0.0,2.90458464520529,77.7141962005112,6,False,False,False,False,False,True,False,-0.5088298368669762,-0.5800211663694056,mp-676414,Al4CO
3.823299999999999,2.749442316622726,222.1762176121092,18,False,False,False,True,False,False,False,-2.123156510741184,-2.6021754757644566,mp-13703,Al4CO4
0.0,7.90652983447606,218.4899623461834,20,False,False,False,False,True,False,False,0.01144329412416406,-0.30331521724578187,mp-1228914,Al4CrNi15
0.0,2.856178167054754,242.1132688396882,13,True,False,False,False,False,False,False,-0.8737932324697342,-1.1072892492891726,mp-1228748,Al4CrS8
0.0,7.33078974545888,240.35948236996686,19,False,False,False,False,True,False,False,0.2866040936001517,-0.16732527742340558,mp-1228752,Al4Cu15
0.0,3.783404323692552,152.30469139342685,13,True,False,False,False,False,False,False,-1.7478395517139549,-2.421959074235824,mp-29225,Al4Cu2O7
0.0,6.640332949788469,122.5478037971601,10,False,False,False,False,True,False,False,0.08861756625877425,-0.24423774456578243,mp-1228777,Al4Fe5Rh
0.9859999999999991,4.320039267683167,302.29575794483554,10,False,False,False,True,False,False,False,0.09825838494504839,-0.22967473350503537,mp-1228691,Al4GaSb5
0.0,9.906924382287816,134.88335690590938,9,False,False,True,False,False,False,False,0.13920043729118436,-0.09359308244477589,mp-1228701,Al4Ge2W3
1.330299999999999,3.512968959830848,277.53055119308004,14,False,False,False,False,False,False,True,-0.8294750332173356,-0.965429254103807,mp-1228698,Al4InAgS8
0.6835,4.431940641130558,360.5472584948864,14,False,False,True,False,False,False,False,-0.45676366519693334,-0.9398470935997288,mp-1228721,Al4InAgSe8
0.396099999999999,4.793011196934193,468.19690531966324,14,False,False,True,False,False,False,False,-0.32470727449348313,-0.4919870625119982,mp-1228728,Al4InAgTe8
1.1498,3.4100488404894262,264.3239171316417,14,False,False,False,False,False,False,True,-0.7336946925123341,-1.0989690048568577,mp-1228699,Al4InCuS8
0.0,4.181840377895131,242.85554909852902,15,False,False,True,False,False,False,False,-0.06015930918143554,-0.265719323302143,mp-30180,Al4Mo
0.0,7.232051553477196,189.25639923255244,17,False,False,False,False,True,False,False,0.008807944597255715,-0.36587279069796314,mp-1228788,Al4Ni12C
0.0,7.424929117364063,221.0332010611085,19,False,False,False,False,True,False,False,0.08056435158251919,-0.25689666504979947,mp-1228713,Al4Ni15
0.0,7.803332959887609,225.77242536194544,20,False,False,False,False,True,False,False,0.06784998763868283,-0.413697492817695,mp-1228288,Al4Ni15Ge
0.0,7.963485033341482,231.47442099712944,20,False,False,False,False,True,False,False,-0.1416238833282131,-0.3267374755502685,mp-1228500,Al4Ni15Sb
0.0,7.852890145291669,234.0894128209684,20,False,False,False,False,True,False,False,-0.11504480304400372,-0.34331182282823247,mp-1228460,Al4Ni15Sn
0.0,7.84833092870337,101.3652784444797,8,False,False,False,False,True,False,False,-0.5668218123673452,-0.7025009259096424,mp-1228186,Al4Ni3Pt
0.0,2.835248518988961,79.6588602838371,5,False,False,False,False,False,False,True,0.3482703149885823,0.11102878659409579,mp-1228120,Al4Si
0.0,5.630119684849087,266.57553720121984,18,False,False,True,False,False,False,False,-0.00619358236073423,-0.3453929377586081,mp-1228192,Al4Si2Mo3
0.0,2.906301797095144,210.32200593787317,18,False,True,False,False,False,False,False,0.38390855819270975,-0.05084651134371347,mp-1106244,Al4SiC4
1.200899999999999,2.982586873305359,204.94263865262954,18,False,True,False,False,False,False,False,-0.044388890152958854,-0.18039742175569368,mp-1214816,Al4SiC4
0.0,3.742360153338143,107.57041455579424,6,False,False,False,False,False,False,True,0.11976343697418201,-0.26119302421194934,mp-1228117,Al4SiPd
0.0,4.531543011628796,226.3788007782774,15,False,False,True,False,False,False,False,0.09491446748741059,-0.37631289453395644,mp-1104047,Al4Tc
0.0,7.657011385144012,225.3811721727714,20,False,False,False,False,True,False,False,-0.03107781751644391,-0.4149811270942213,mp-1228506,Al4VNi15
0.0,6.124799187967377,237.30856285606666,15,False,False,True,False,False,False,False,0.4208362172170439,-0.14984063514847293,mp-30336,Al4W
1.5406,3.139955004914864,264.04847675258753,14,True,False,False,False,False,False,False,-0.927976634448864,-1.1507025008960876,mp-1228170,Al5AgS8
0.0,4.735766955289474,140.22529178720265,10,False,False,False,False,False,False,True,-1.0711871379967066,-1.1673172231647237,mp-1228304,Al5BiN4
1.4427,3.021355954208321,203.2934096556226,18,False,True,False,False,False,False,False,-0.33586804733564085,-0.3555419076141229,mp-5496,Al5C3N
0.8374,2.968047560319713,206.94471406925965,18,False,True,False,False,False,False,False,0.1500125106122674,-0.43048862629707496,mp-570079,Al5C3N
0.0,5.51931602402423,117.43562851183921,8,False,False,False,False,True,False,False,0.08204671709894461,-0.35096164667153495,mp-1228135,Al5CuMo2
1.4217,3.072380860125777,245.90102135672274,14,True,False,False,False,False,False,False,-0.8754536751008531,-1.175610141366598,mp-35267,Al5CuS8
0.504599999999999,4.708901106147338,292.7369670023177,14,True,False,False,False,False,False,False,-0.565261393373454,-0.9162824797356518,mp-37405,Al5CuSe8
0.0,7.959411154090757,118.11013351934595,8,False,False,False,False,True,False,False,-0.037847209094754475,-0.20530816006256217,mp-1228126,Al5CuW2
0.0,4.230784225162738,181.2106655693311,12,False,True,False,False,False,False,False,0.3908612411091919,-0.2643321939527665,mp-568607,Al5Mo
0.0,4.224615540205753,181.4752651514953,12,False,False,False,False,False,False,True,0.05283718646295209,-0.2590017825651167,mp-571053,Al5Mo
0.0,3.423949782522331,127.50202318302033,13,True,False,False,False,False,False,False,-2.8370050508092652,-3.1592423439593547,mp-1228138,Al5O8
0.0,2.7014644796864493,240.6031916625654,13,True,False,False,False,False,False,False,-0.7004945027613481,-1.1320332413509029,mp-1228158,Al5S8
0.0,4.358774072943756,292.0428521640637,13,True,False,False,False,False,False,False,-0.5547488863272351,-0.8954390572952452,mp-1228165,Al5Se8
0.0,5.850495544285634,180.93954353391507,12,False,True,False,False,False,False,False,0.14441568864187168,-0.13950470160734918,mp-30337,Al5W
0.115399999999999,2.9885899741900572,125.53526966350141,11,False,False,False,False,False,False,True,-0.3533892114986138,-0.5493248876972131,mp-5798,Al6C3N2
0.035800000000000005,2.8648540646718113,130.95726339085417,11,False,False,True,False,False,False,False,0.19298302311585533,-0.19610223796918863,mp-696353,Al6C3N2
0.0,3.205021857428421,148.12411659398194,14,False,False,False,False,False,False,True,-2.056332854814459,-2.623900299323354,mp-1228266,Al6CO7
0.0,4.833344397523112,141.36094110722527,10,False,False,False,False,False,False,True,0.18047836092324762,-0.3320755273924086,mp-1228194,Al6CoCu3
0.0,3.536242098483433,204.4861113230854,14,False,False,False,True,False,False,False,0.3431339218530535,-0.20002598816275305,mp-570001,Al6Fe
0.0,5.442555996747445,127.64562344427831,8,True,False,False,False,False,False,False,0.1010286816603252,-0.10009937232325686,mp-1214809,Al6GeW
0.0,5.16602306215944,223.78041466443676,14,False,False,False,True,False,False,False,-0.07853943268164418,-0.2873793922680758,mp-16528,Al6Re
0.0,4.028992622747918,216.75595757090443,14,False,False,False,True,False,False,False,-0.07204869087209023,-0.3136315831115629,mp-16529,Al6Ru
0.0,3.885917519629625,222.11290892328958,14,False,False,False,True,False,False,False,0.021952885414736174,-0.28422543569868775,mp-16718,Al6Tc
0.0,2.844998709346211,167.3478657474304,14,False,False,False,False,False,False,True,0.28332784064266925,-0.19314568146483843,mp-1228130,Al8BC5
0.0,3.046185222456329,167.84881874127723,15,False,False,False,False,False,False,True,-0.737376694790556,-0.7861840249599765,mp-541187,Al8C3N4
0.0,3.997371506137735,211.06585199576384,15,False,False,False,False,False,True,False,0.42670435559964504,-0.10385531166883144,mp-1214842,Al8Cr4Si3
0.0,5.103490179411473,163.88148426367061,11,False,False,True,False,False,False,False,-0.10532510024139446,-0.4335599545578938,mp-2733,Al8Mo3
